date,port_rvol_20d,port_rvol_60d,vol_accel,dd_level,dd_slope_10d,corr_20d,corr_60d,corr_shock,trend_breadth_20d,sleeve_concentration_60d
2024-03-14,0.08979823432174644,0.07796338124086036,1.1518001514624339,-0.023150612892942735,-0.017940998164836186,0.242224707625914,0.26434886764753535,-0.022124160021621347,0.46153846153846156,0.8718428614483442
2024-03-15,0.08806109399730927,0.07691602293923262,1.1448992112720362,-0.023974857585028708,-0.013266973643678237,0.2514733741306167,0.2676404461158059,-0.016167071985189185,0.46153846153846156,0.853851445483027
2024-03-17,0.0795462680713184,0.07726376511645228,1.0295416998048945,-0.02038801346894592,-0.002321588632314464,0.246034652956348,0.2660991053175709,-0.020064452361222923,0.46153846153846156,0.9019664799067328
2024-03-18,0.07701144071161636,0.0744846363820302,1.0339238325152884,-0.019647509471139246,0.0037023919815044604,0.25061469235884143,0.26952942632705135,-0.018914733968209918,0.5384615384615384,0.9668023101266843
2024-03-19,0.07989800526626309,0.07536912472959072,1.0600893343649815,-0.014208655112047386,0.0109646957529973,0.2367467595079816,0.2666359351574486,-0.029889175649466998,0.6153846153846154,0.9806235728763286
2024-03-20,0.07738592860143893,0.07541939535152593,1.0260746355860728,-0.012152797875219168,0.01758370297736711,0.2683742494681427,0.2782805889662875,-0.00990633949814479,0.5384615384615384,0.9602687007514479
2024-03-21,0.08077339901430977,0.07658937152656106,1.054629348751056,-0.005683249304791027,0.025837716077344308,0.272639785617152,0.2733426225485971,-0.0007028369314450722,0.5384615384615384,0.9957514324873635
2024-03-22,0.08063390086442937,0.07657741718256374,1.0529723230570027,-0.0038968687290998894,0.02667818735811278,0.2540644389318157,0.2652302269075397,-0.01116578797572404,0.6153846153846154,0.9750329244086604
2024-03-24,0.07685743996087616,0.07654760882318762,1.0040475612818187,-0.0038943960445724235,0.014874299664474844,0.28535685659849214,0.2645953234489795,0.020761533149512623,0.46153846153846156,0.9727754091438829
2024-03-25,0.07797987137319327,0.07697818986407556,1.013012536549462,-0.007843833825029844,0.01772189198254026,0.2353522923699431,0.2628550679614162,-0.027502775591473128,0.15384615384615385,0.9744576971277363
2024-03-26,0.07801167905806182,0.07637228410075836,1.0214658364170515,-0.008610760473062085,0.01453985241988065,0.23323143600317706,0.249616536086437,-0.01638510008325994,0.15384615384615385,0.9010526071595217
2024-03-27,0.07637683096053856,0.07514696998465281,1.0163660753871635,-0.0050708795616781766,0.01890397802335053,0.23335892181266893,0.24740460326568026,-0.014045681453011327,0.3076923076923077,0.9485388532558672
2024-03-28,0.07278764311367693,0.07480799196228836,0.9729928742154993,-0.009223477593947704,0.011164535874998216,0.22143541131642372,0.24099256869942012,-0.019557157382996404,0.3076923076923077,0.9722303044840086
2024-03-29,0.06980814038506732,0.07471778990232383,0.9342907556061985,-0.010460763909177162,0.009186745561962084,0.21260740767830386,0.24382679761758957,-0.03121938993928572,0.0,0.9701452058497406
2024-03-31,0.0691665384342162,0.07472429302470526,0.9256231893869968,-0.009832798490073569,0.004375856621973817,0.18710966655129885,0.24394300267730684,-0.056833336126007994,0.0,0.9765440819069311
2024-04-01,0.06607867870337844,0.07475532496792292,0.8839327329756431,-0.008621632414835712,0.0035311654603834564,0.24571485594990358,0.2539318563712539,-0.00821700042135029,0.0,0.9684259637077057
2024-04-02,0.07224808949855913,0.07636583436840418,0.9460787025519787,-0.016104099668457605,-0.010420850363666578,0.22584624527763258,0.24926631037113808,-0.0234200650935055,0.0,0.9537204222623428
2024-04-03,0.07246020522492364,0.07483430911186265,0.9682751946919135,-0.01687289970346162,-0.01297603097436173,0.23836525844703507,0.25390524655961233,-0.015539988112577258,0.0,0.9827614792990309
2024-04-04,0.06399291322044953,0.07559162504495785,0.8465608879606699,-0.023990553542590054,-0.02009615749801763,0.2143014762356698,0.24636758110463702,-0.032066104868967216,0.0,0.994807334302866
2024-04-05,0.06375599395115163,0.07641686204151486,0.834318398425141,-0.017219371890200175,-0.00937553806517033,0.19258797954639892,0.23808870318351824,-0.04550072363711932,0.0,0.997322763978866
